timestamp,USAGE
2014-03-25 00:00:00,0.8654293347847515
2014-03-25 01:00:00,0.749571508993897
2014-03-25 02:00:00,0.8483481700659767
2014-03-25 03:00:00,0.8355998182142075
2014-03-25 04:00:00,0.8611403057051079
2014-03-25 05:00:00,0.9104063263400108
2014-03-25 06:00:00,1.1113785088380739
2014-03-25 07:00:00,1.2483880403129761
2014-03-25 08:00:00,0.8960218585958601
2014-03-25 09:00:00,0.9537808234931633
2014-03-25 10:00:00,0.8367315696011575
2014-03-25 11:00:00,0.8386965806712412
2014-03-25 12:00:00,0.8247753420440505
2014-03-25 13:00:00,0.6833409456798749
2014-03-25 14:00:00,0.722067898913126
2014-03-25 15:00:00,0.696249459717835
2014-03-25 16:00:00,0.8422040189627624
2014-03-25 17:00:00,1.0227090525448845
2014-03-25 18:00:00,1.041539584235183
2014-03-25 19:00:00,0.90993891297221
2014-03-25 20:00:00,1.0926133016933919
2014-03-25 21:00:00,1.0513690835520906
2014-03-25 22:00:00,0.9622102935753263
2014-03-25 23:00:00,1.0653898199813925
2014-03-26 00:00:00,0.9529939063880606
2014-03-26 01:00:00,0.789586474304629
2014-03-26 02:00:00,0.9370934649939657
2014-03-26 03:00:00,1.2471889683119188
2014-03-26 04:00:00,1.0186794746816064
2014-03-26 05:00:00,0.9496985437411511
2014-03-26 06:00:00,1.5030989112993625
2014-03-26 07:00:00,1.3544196434713756
2014-03-26 08:00:00,1.252088754898837
2014-03-26 09:00:00,1.2057276903791505
2014-03-26 10:00:00,1.1687325089944822
2014-03-26 11:00:00,1.3117541139463798
2014-03-26 12:00:00,1.407044301907321
2014-03-26 13:00:00,1.2854039426496386
2014-03-26 14:00:00,1.476739674648188
2014-03-26 15:00:00,1.3053080527501082
2014-03-26 16:00:00,1.3561643843224418
2014-03-26 17:00:00,1.0026062478955724
2014-03-26 18:00:00,0.8145707349956994
2014-03-26 19:00:00,0.9193058612435452
2014-03-26 20:00:00,1.3399744493179797
2014-03-26 21:00:00,1.56171393499247
2014-03-26 22:00:00,1.2716579071565108
2014-03-26 23:00:00,1.2788483762889642
2014-03-27 00:00:00,1.3715548421393053
2014-03-27 01:00:00,1.3001385437086286
2014-03-27 02:00:00,1.5980688313571123
2014-03-27 03:00:00,1.3676812396750522
2014-03-27 04:00:00,1.3141949095280994
2014-03-27 05:00:00,1.2150006169129755
2014-03-27 06:00:00,1.7381098222130775
2014-03-27 07:00:00,1.1809038752809344
2014-03-27 08:00:00,1.5889216267116966
2014-03-27 09:00:00,0.9940841603919084
2014-03-27 10:00:00,1.3640848758701638
2014-03-27 11:00:00,1.1047573962088693
2014-03-27 12:00:00,1.1643852014720026
2014-03-27 13:00:00,0.8707787669898595
2014-03-27 14:00:00,0.9031171230332704
2014-03-27 15:00:00,0.8238808036422982
2014-03-27 16:00:00,0.9757890619964955
2014-03-27 17:00:00,1.052865142699163
2014-03-27 18:00:00,0.893495391810619
2014-03-27 19:00:00,0.638469177580619
2014-03-27 20:00:00,0.9118821929728698
2014-03-27 21:00:00,0.9012969070102785
2014-03-27 22:00:00,0.882374679182165
2014-03-27 23:00:00,0.8423074310973406
2014-03-28 00:00:00,0.8167947482607631
2014-03-28 01:00:00,0.8396143026619016
2014-03-28 02:00:00,1.0357282938000354
2014-03-28 03:00:00,0.7754061181869376
2014-03-28 04:00:00,0.8217693440979745
2014-03-28 05:00:00,0.9104063263400108
2014-03-28 06:00:00,1.2092872980339722
2014-03-28 07:00:00,0.8242176505858525
2014-03-28 08:00:00,0.9922289047409565
2014-03-28 09:00:00,0.7120793487516879
2014-03-28 10:00:00,0.7684212183240235
2014-03-28 11:00:00,0.720519870915284
2014-03-28 12:00:00,0.7278172241313443
2014-03-28 13:00:00,0.5650441314880525
2014-03-28 14:00:00,0.6416440614689252
2014-03-28 15:00:00,0.5588898152078785
2014-03-28 16:00:00,0.5137077252994702
2014-03-28 17:00:00,0.540700540613871
2014-03-28 18:00:00,0.5681384503305098
2014-03-28 19:00:00,0.4328357542420791
2014-03-28 20:00:00,0.6932398593121734
2014-03-28 21:00:00,0.5314940239720316
2014-03-28 22:00:00,0.4437431469650919
2014-03-28 23:00:00,0.5129194602020577
2014-03-29 00:00:00,0.4999463174078487
2014-03-29 01:00:00,0.5500321209610364
2014-03-29 02:00:00,0.44412510480388945
2014-03-29 03:00:00,0.48594514072590456
2014-03-29 04:00:00,0.6261079304301391
2014-03-29 05:00:00,0.44181069268322104
2014-03-29 06:00:00,0.5646770906917895
2014-03-29 07:00:00,0.4983017738326809
2014-03-29 08:00:00,0.8999506245121738
2014-03-29 09:00:00,0.4736831527133363
2014-03-29 10:00:00,0.44392099074218705
2014-03-29 11:00:00,0.5438723714687812
2014-03-29 12:00:00,0.4281613646622888
2014-03-29 13:00:00,0.45058258762050385
2014-03-29 14:00:00,0.27114437813570347
2014-03-29 15:00:00,0.44670753200486657
2014-03-29 16:00:00,0.4816049438622245
2014-03-29 17:00:00,0.5459936014141549
2014-03-29 18:00:00,0.4531045358407384
2014-03-29 19:00:00,0.5363779267128181
2014-03-29 20:00:00,0.5179912419809101
2014-03-29 21:00:00,0.4435472048437832
2014-03-29 22:00:00,0.39184575082102113
2014-03-29 23:00:00,0.4300954386745859
2014-03-30 00:00:00,0.28008415302862644
2014-03-30 01:00:00,0.28439147834065337
2014-03-30 02:00:00,0.3859360070778466
2014-03-30 03:00:00,0.43660414561638716
2014-03-30 04:00:00,0.316329665601488
2014-03-30 05:00:00,0.41284958996759413
2014-03-30 06:00:00,0.4876901104911171
2014-03-30 07:00:00,0.42251851616626523
2014-03-30 08:00:00,0.5211458297840907
2014-03-30 09:00:00,0.45386169996752
2014-03-30 10:00:00,0.5111302901704151
2014-03-30 11:00:00,0.5826501712083585
2014-03-30 12:00:00,0.5807402270911994
2014-03-30 13:00:00,0.5379655157222645
2014-03-30 14:00:00,0.47895808545878693
2014-03-30 15:00:00,0.44670753200486657
2014-03-30 16:00:00,0.7547842594381409
2014-03-30 17:00:00,0.6943910546169592
2014-03-30 18:00:00,0.647207896965911
2014-03-30 19:00:00,0.8589926222741882
2014-03-30 20:00:00,1.0049551105321386
2014-03-30 21:00:00,1.143167648382034
2014-03-30 22:00:00,0.8931093547513187
2014-03-30 23:00:00,0.9265291336436847
2014-03-31 00:00:00,1.3520860808022535
2014-03-31 01:00:00,0.8696354020660537
2014-03-31 02:00:00,1.0850542835621313
2014-03-31 03:00:00,0.9861406713489929
2014-03-31 04:00:00,1.195980081631406
2014-03-31 05:00:00,0.8907619836760874
2014-03-31 06:00:00,1.1505389611989345
2014-03-31 07:00:00,1.0844924663627908
2014-03-31 08:00:00,0.8960218585958601
2014-03-31 09:00:00,1.0243143150348588
2014-03-31 10:00:00,0.9636409671025932
2014-03-31 11:00:00,1.0850443647589587
2014-03-31 12:00:00,1.0673267368965627
2014-03-31 13:00:00,0.7819750079425789
2014-03-31 14:00:00,0.722067898913126
2014-03-31 15:00:00,0.5981245087177471
2014-03-31 16:00:00,0.5342208094352559
2014-03-31 17:00:00,0.24021774965523135
2014-03-31 18:00:00,0.22388645187261758
2014-03-31 19:00:00,0.36748052404253584
2014-03-31 20:00:00,0.6457388801706843
2014-03-31 21:00:00,0.7812893417711437
2014-03-31 22:00:00,0.7127918820771855
2014-03-31 23:00:00,0.5806822888112764
